3590,40,21-06-2023 17:44,1,0.65,OK,OK,0.3,OK,OK,25.1,0,,,6.09,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,41,21-06-2023 17:44,1,0.45,OK,OK,0.23,OK,OK,25.1,0,,,6.01,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,42,21-06-2023 17:44,1,0.62,OK,OK,0.29,OK,OK,25.2,0.03,,,6.06,0.32,OK,OK,OK,OK,OK,,,,,,,,,1
3590,43,21-06-2023 17:45,1,0.6,OK,OK,0.25,OK,OK,25.15,0,,,6.04,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,44,21-06-2023 17:45,1,0.54,OK,OK,0.27,OK,OK,25.2,0,,,6.04,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,45,21-06-2023 17:46,1,0.57,OK,OK,0.27,OK,OK,25.12,0,,,6,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,46,21-06-2023 17:46,1,0.57,OK,OK,0.31,OK,OK,25.15,0.05,,,6,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,47,21-06-2023 17:47,1,0.56,OK,OK,0.35,OK,OK,25.12,-0.02,,,6.01,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,48,21-06-2023 17:47,1,0.59,OK,OK,0.38,OK,OK,25.24,0.03,,,6.03,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,49,21-06-2023 17:48,1,0.55,OK,OK,0.31,OK,OK,25.1,-0.05,,,6.01,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,50,21-06-2023 17:48,1,0.56,OK,OK,0.31,OK,OK,25.17,0.03,,,6.13,0.38,OK,OK,OK,OK,OK,,,,,,,,,1
3590,51,21-06-2023 17:49,1,0.51,OK,OK,0.21,OK,OK,25.03,-0.03,,,6.04,0.25,OK,OK,OK,OK,OK,,,,,,,,,2
3590,52,21-06-2023 17:49,1,0.62,OK,OK,0.27,OK,OK,25.15,0.03,,,6.09,0.33,OK,OK,OK,OK,OK,,,,,,,,,1
3590,53,21-06-2023 17:49,1,0.49,OK,OK,0.23,OK,OK,25.1,0,,,6.01,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,54,21-06-2023 17:50,1,0.49,OK,OK,0.28,OK,OK,25.2,0.02,,,6.11,0.4,OK,OK,OK,OK,OK,,,,,,,,,1
3590,55,21-06-2023 17:51,1,0.51,OK,OK,0.24,OK,OK,25.07,0.03,,,6.04,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,56,21-06-2023 17:51,1,0.6,OK,OK,0.3,OK,OK,25.13,0,,,6.01,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
3590,57,21-06-2023 17:52,1,0.6,OK,OK,0.34,OK,OK,25.07,-0.05,,,6.09,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,58,21-06-2023 17:52,1,0.63,OK,OK,0.32,OK,OK,25.13,0,,,6.04,0.33,OK,OK,OK,OK,OK,,,,,,,,,1
3590,59,21-06-2023 17:53,1,0.66,OK,OK,0.28,OK,OK,25.1,-0.05,,,6.07,0.28,OK,OK,OK,OK,OK,,,,,,,,,2
3590,60,21-06-2023 17:53,1,0.63,OK,OK,0.35,OK,OK,25.24,0.02,,,6.08,0.4,OK,OK,OK,OK,OK,,,,,,,,,1
3590,61,21-06-2023 17:53,1,0.49,OK,OK,0.23,OK,OK,25.1,0,,,6.01,0.3,OK,OK,OK,OK,OK,,,,,,,,,2
3590,62,21-06-2023 17:54,1,0.71,OK,OK,0.38,OK,OK,25.17,0,,,6.09,0.35,OK,OK,OK,OK,OK,,,,,,,,,1
